id,listtype,list,listnum,category,letter,itemnum,response,rt,semantic,phonological,overlap,hard_switch,soft_switch,any_switch,cue_combo,cue_valid,condition
R_7D169v0Yia74qbd,disj_6,disj,6,toys,p,4,american girl doll,5845,no,no,no,no,no,no,neither,no,disjunctive
R_7D169v0Yia74qbd,disj_6,disj,6,toys,p,5,legos,6309,yes,no,no,yes,no,yes,semantic_only,yes,disjunctive
R_7D169v0Yia74qbd,disj_6,disj,6,toys,p,6,penut,6389,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_7D169v0Yia74qbd,disj_6,disj,6,toys,p,7,paper,2665,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7D169v0Yia74qbd,disj_6,disj,6,toys,p,8,power,2179,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7D169v0Yia74qbd,disj_6,disj,6,toys,p,9,pull',2772,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7D169v0Yia74qbd,disj_6,disj,6,toys,p,10,pout,5013,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7D169v0Yia74qbd,conj_5,conj,5,clothing,s,1,sweater,5239,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7D169v0Yia74qbd,conj_5,conj,5,clothing,s,2,sweatshirt,5789,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7D169v0Yia74qbd,conj_5,conj,5,clothing,s,3,sweatpants,3259,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7D169v0Yia74qbd,conj_5,conj,5,clothing,s,4,socks,2935,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7D169v0Yia74qbd,conj_5,conj,5,clothing,s,5,skarf,12476,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_7D169v0Yia74qbd,conj_5,conj,5,clothing,s,6,snow pants,8664,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_7D169v0Yia74qbd,conj_6,conj,6,food,b,1,banana,9007,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7D169v0Yia74qbd,conj_6,conj,6,food,b,2,blueberries,6342,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7D169v0Yia74qbd,conj_6,conj,6,food,b,3,brussel sprouts,18413,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_7D169v0Yia74qbd,conj_6,conj,6,food,b,4,brocoli,6932,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_7Dj9ADRAEsgw8Kt,semantic_5,semantic,5,instruments,,1,trumpet,12736,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_5,semantic,5,instruments,,2,flute,4078,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_5,semantic,5,instruments,,3,violin,3429,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_5,semantic,5,instruments,,4,viola,2105,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_5,semantic,5,instruments,,5,piano,1855,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_5,semantic,5,instruments,,6,guitar,3206,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_5,semantic,5,instruments,,7,ukelue,10632,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_5,semantic,5,instruments,,8,electric guitar,16441,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_6,semantic,6,tools,,1,wrench,5058,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_6,semantic,6,tools,,2,hammer,3042,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_6,semantic,6,tools,,3,nuts and bolts,6701,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,semantic_6,semantic,6,tools,,4,screw driver,5513,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7Dj9ADRAEsgw8Kt,phono_5,phono,5,,n,1,no,6133,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_5,phono,5,,n,2,nonsense,3989,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_5,phono,5,,n,3,nobody,2861,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_5,phono,5,,n,4,naked,9982,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_5,phono,5,,n,5,nice,14406,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_5,phono,5,,n,6,normal,1875,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_5,phono,5,,n,7,number,8018,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_6,phono,6,,a,1,apple,6512,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_6,phono,6,,a,2,aprociot,3506,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_6,phono,6,,a,3,additionally,9581,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_6,phono,6,,a,4,addicted,1882,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_6,phono,6,,a,5,after,1449,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_6,phono,6,,a,6,awkward,6345,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_6,phono,6,,a,7,accident,2437,no,yes,no,no,no,no,letter_only,yes,phonological
R_7Dj9ADRAEsgw8Kt,phono_6,phono,6,,a,8,annoying,5868,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,1,Cat,35895,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,2,dog,1788,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,3,frog,2215,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,4,bear,1261,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,5,sheep,937,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,6,cattle,1716,no,no,no,no,no,no,neither,no,semantic
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,7,moose,1687,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,8,cow,1340,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_7,semantic,7,animals,,9,ant,4500,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_8,semantic,8,toys,,1,squeaky,6009,no,no,no,no,no,no,neither,no,semantic
R_7EjEsExVxc3VJG9,semantic_8,semantic,8,toys,,2,videogames,4973,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7EjEsExVxc3VJG9,semantic_8,semantic,8,toys,,3,chewing,3383,no,no,no,no,no,no,neither,no,semantic
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,1,Just,10634,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,2,jay,3271,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,3,join,2756,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,4,jar,1603,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,5,jelly,2234,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,6,jelaous,1723,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,7,jacked,2056,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,8,jorts,3268,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,9,juego,3633,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,10,jill,3598,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,11,jase,5279,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_7,phono,7,,j,12,javelin,12430,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,1,Hi,3384,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,2,hey,1165,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,3,him,1178,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,4,hint,946,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,5,hoard,2013,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,6,hell,1906,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,7,hill,1097,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,8,hike,1268,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,9,hiss,1675,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,10,hit,1580,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,11,hint,4428,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,12,hoark,2660,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,phono_8,phono,8,,h,13,hals,4299,no,yes,no,no,no,no,letter_only,yes,phonological
R_7EjEsExVxc3VJG9,disj_7,disj,7,clothing,s,1,Skirt,5509,yes,yes,yes,no,no,no,both,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_7,disj,7,clothing,s,2,Sorter,7590,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_7,disj,7,clothing,s,3,Sandals,7557,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_7,disj,7,clothing,s,4,Sills,4680,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,1,Apple,5135,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,2,pie,962,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,3,chery,1875,no,no,no,no,no,no,neither,no,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,4,bannana,2316,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,5,cucumber,3515,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,6,Bra,1333,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,7,bouse,4588,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,8,boink,2420,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,9,blur,2061,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7EjEsExVxc3VJG9,disj_8,disj,8,food,b,10,bart,2221,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7EjEsExVxc3VJG9,conj_7,conj,7,furniture,n,1,Nook,6249,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7EjEsExVxc3VJG9,conj_8,conj,8,bodyparts,a,1,Arm,3781,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7EjEsExVxc3VJG9,conj_8,conj,8,bodyparts,a,2,Ankle,4951,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7EjEsExVxc3VJG9,conj_8,conj,8,bodyparts,a,3,a,50659,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_7GHDDJ5ovgkzYfn,semantic_8,semantic,8,toys,,1,Barbie,33245,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7GHDDJ5ovgkzYfn,phono_7,phono,7,,j,1,Jack,27488,no,yes,no,no,no,no,letter_only,yes,phonological
R_7GHDDJ5ovgkzYfn,phono_7,phono,7,,j,2,joyful,14866,no,yes,no,no,no,no,letter_only,yes,phonological
R_7GHDDJ5ovgkzYfn,phono_8,phono,8,,h,1,Hate,38907,no,yes,no,no,no,no,letter_only,yes,phonological
R_7GHDDJ5ovgkzYfn,disj_7,disj,7,clothing,s,1,Sand,16492,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_7,disj,7,clothing,s,2,saint,4966,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_7,disj,7,clothing,s,3,soup,5317,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_7,disj,7,clothing,s,4,pants,7767,yes,no,no,yes,no,yes,semantic_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,1,Ball,11511,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,2,brain,6514,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,3,basketball,6320,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,4,soup,4133,yes,no,no,yes,no,yes,semantic_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,5,bread,3399,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,6,pizza,6800,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,7,chicken,4966,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,8,corn,4216,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,9,fries,4917,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_7GHDDJ5ovgkzYfn,disj_8,disj,8,food,b,10,burger,5849,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_7GHDDJ5ovgkzYfn,conj_7,conj,7,furniture,n,1,Nightstand,12377,yes,yes,yes,no,no,no,both,yes,conjunctive
R_7GHDDJ5ovgkzYfn,conj_8,conj,8,bodyparts,a,1,Abdominal,37174,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_7GHDDJ5ovgkzYfn,conj_8,conj,8,bodyparts,a,2,apendix,6631,yes,yes,yes,no,yes,yes,both,yes,conjunctive
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,1,dog,6147,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,2,cat,952,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,3,monkey,3339,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,4,dolphin,2422,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,5,orca,2717,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,6,whale,3448,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,7,bird,1650,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,8,horse,4275,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,9,pig,786,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,10,cow,631,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,11,chickens,4606,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,12,elk,1014,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,13,deer,1728,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,14,polar bear,4346,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_7,semantic,7,animals,,15,turkey,17433,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_8,semantic,8,toys,,1,cars,7947,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_8,semantic,8,toys,,2,blocks,2653,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_8,semantic,8,toys,,3,baseballs,3622,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_8,semantic,8,toys,,4,footballs,1313,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_8,semantic,8,toys,,5,soccer balls,5131,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_8,semantic,8,toys,,6,cards,16805,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_8,semantic,8,toys,,7,legos,5911,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,semantic_8,semantic,8,toys,,8,books,5081,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,1,jaguar,7128,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,2,jungle,1544,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,3,juice,1520,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,4,jordan,2654,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,5,jump,11055,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,6,journal,7195,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,7,joy,4449,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,8,jar,7857,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_7,phono,7,,j,9,jail,14597,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,1,hay,2611,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,2,hello,1853,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,3,horoscope,6534,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,4,hourse,2241,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,5,hour,1886,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,6,horse,1424,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,7,home,3243,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,8,hole,2475,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,9,hall,2963,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,10,haul,4735,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,11,hale,3648,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,12,hands,6981,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,13,hampster,3595,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,14,hail,6913,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,15,hair,3220,no,yes,no,no,no,no,letter_only,yes,phonological
R_7MA0pP5FsoQnEwF,phono_8,phono,8,,h,16,hare,1138,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,1,horse,2431,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,2,zebra,3035,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,3,cow,1115,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,4,pig,1118,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,5,deer,1560,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,6,goat,5613,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,7,sheep,2005,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,8,elk,2131,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,9,antelop,2518,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,10,sea lion,2624,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,11,manatee,2780,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,12,shark,2992,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,13,fish,1412,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,14,squid,1378,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,15,squirrel,4207,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,16,rhino,3927,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,17,girrafe,3365,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_7,semantic,7,animals,,18,mouse,7348,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_8,semantic,8,toys,,1,car,3169,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_8,semantic,8,toys,,2,airplane,3165,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_8,semantic,8,toys,,3,phone,2540,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_8,semantic,8,toys,,4,cash register,5419,no,no,no,no,no,no,neither,no,semantic
R_7OGR2yylA7dleDv,semantic_8,semantic,8,toys,,5,laptop,20358,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,semantic_8,semantic,8,toys,,6,makeup,8451,yes,no,no,no,no,no,semantic_only,yes,semantic
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,1,jaguar,2605,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,2,jelly,1152,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,3,juice,1606,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,4,jam,1002,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,5,jar,948,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,6,jellyfish,4356,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,7,jogging,3795,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,8,jolly,2433,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,9,jingle,1713,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,10,jumping,4866,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,11,jewelry,6134,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,12,jive,7726,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_7,phono,7,,j,13,jazz,2781,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_8,phono,8,,h,1,house,2427,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_8,phono,8,,h,2,home,1053,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_8,phono,8,,h,3,hut,894,no,yes,no,no,no,no,letter_only,yes,phonological
R_7OGR2yylA7dleDv,phono_8,phono,8,,h,4,hole,1767,no,yes,no,no,no,no,letter_only,yes,phonological
